연번,훈련기관명,훈련기관위치,주소,위도,경도,훈련기관계열구분
9216,고양KIDS,경기 고양시 일산동구,(10252) 경기도 고양시 일산동구 성석동 은마길 31-39 나동 (성석동),126.8057363,37.71004372,
9217,(주)한성중공업,경북 포항시 남구,(37838) 경상북도 포항시 남구 연일읍 동문로76번길 51((주)한성중공업) 오천리,129.3583852,35.99747847,
9218,서진산업주식회사,인천 서구,(22837) 인천광역시 서구 가좌동 가정로37번길 8 ,,,
9219,고양TMS,경기 고양시 일산동구,(10252) 경기도 고양시 일산동구 성석동 은마길 31-39 나동(성석동),126.8057363,37.71004372,
9220,위림,울산 울주군,(44954) 울산광역시 울주군 삼남읍 살태백이골길 21 위림,129.1336893,35.53914965,
9221,주식회사아토믹크루,서울 금천구,"(08502) 서울특별시 금천구 가산동 가산디지털1로 204 602,603호",126.8808986,37.48345155,
9222,SMTECH,경기 안성시,(17554) 경기도 안성시 원곡면 원암로 84-10 smtech,127.157307,37.08927427,
9223,주식회사지피씨인증원,서울 금천구,"(08590) 서울특별시 금천구 가산동 가산디지털1로 70(호서대벤처타워) 1103호(가산동, 호서대벤처타워)",126.8854842,37.4718232,
9224,주식회사 세아씨앤에스(C&S),전북 군산시,(54158) 전북특별자치도 군산시 소룡동 자유로 15-26 ,,,
9225,주식회사앨비,충북 음성군,(27644) 충청북도 음성군 금왕읍 신내로 482 .,127.5308456,36.98011207,
9226,주식회사고은,제주 제주시,(63309) 제주특별자치도 제주시 영평동 첨단로 330(세미양빌딩) D동 3층 14호,126.5714816,33.44230835,
9227,에프엔이치과기공소,부산 동래구,(47781) 부산광역시 동래구 명장동 명장로20번길 60 3층 에프앤이치과기공소,129.1012563,35.20343879,
9228,강원특별자치도장애인종합복지관,강원 춘천시,(24223) 강원특별자치도 춘천시 사농동 사우로 27(강원특별자치도장애인종합복지관) 강원특별자치도장애인종합복지관,127.7273262,37.90816194,
9229,(주)부성샤프트,광주 광산구,(62416) 광주광역시 광산구 옥동 평동로 831-15 (주)부성샤프트,126.7645035,35.12610154,
9230,주식회사대송엔지니어링,울산 북구,(44252) 울산광역시 북구 효문동 산성로 40(울산지식산업센터) B120호,129.3682102,35.56769084,
9231,주식회사대진테크,경남 거제시,(53254) 경상남도 거제시 고현동 거제중앙로 1859 3층(고현동),128.6249116,34.88424956,
9232,주식회사신한이엔지,부산 사하구,(49517) 부산광역시 사하구 다대동 감천항로 454 대선조선내 (주)신한이엔지,128.991154,35.05358317,
9233,고등현대서비스,경기 성남시 수정구,(13105) 경기도 성남시 수정구 고등동 청계산로2길 14(성남 고등빌딩) ,,,
9234,사단법인칼라클레이문화예술협회,부산 금정구,(46214) 부산광역시 금정구 남산동 벅구산로 24(칼라클레이문화예술협회) 201호,129.0940009,35.26990729,
9235,주식회사하나프리,경기 시흥시,(15101) 경기도 시흥시 정왕동 옥구천동로44번길 36((주)하나프리) ,,,
9236,심스요양보호사교육원,전남 여수시,(59663) 전라남도 여수시 안산동 장성4길 2 2층,127.6564229,34.75497102,
9237,별당,경기 의정부시,"(11801) 경기도 의정부시 고산동 고산로 135 고산동, 지상1,2층",127.1071777,37.73143406,
9238,주식회사탑클래스안경체인,부산 기장군,(46031) 부산광역시 기장군 장안읍 오리산단8로 7 ,,,
9239,피티네트워크,경남 양산시,(50502) 경상남도 양산시 하북면 신평7길 33-1 ,,,
9240,레피소드주식회사,광주 남구,"(61617) 광주광역시 남구 월산동 대남대로 388(스타빌딩) 3층 301호, 302호",126.8907078,35.14579014,
9241,주식회사에이치케이하이웨이,경기 평택시,(17797) 경기도 평택시 청북읍 평택제천고속도로 6(평택복합휴게시설) 2층 휴게소 사무실,126.9442884,37.04490711,
9242,주식회사진성휀테크,경기 김포시,(10011) 경기도 김포시 하성면 귀전로 172-19 (주)진성휀테크,126.6163296,37.72012255,
9243,주식회사카나,서울 서초구,(06743) 서울특별시 서초구 양재동 남부순환로356길 62(가이오빌딩) 2층,127.0383831,37.48215657,
9244,주식회사 디엠모티브(DM Motive Corp.),경남 창원시 진해구    ,(51612) 경상남도 창원시 진해구 남양동 남영로527번길 16((주)대광모티브) 디엠모티브,128.7801171,35.11755086,
9245,거성하이팩,경북 경산시,(38552) 경상북도 경산시 자인면 자인공단로 63((주)거성하이텍) 1층,128.8236979,35.82768464,
9246,(주)로시스정보기술,서울 강서구,"(07547) 서울특별시 강서구 염창동 양천로 583(우림블루나인비즈니스센터) 비동 308,309호",,,
9247,(주)청오플랜트,울산 남구,(44783) 울산광역시 남구 부곡동 용잠로40번길 12((주)청오플랜트) ,,,
9248,(주)광덕에이앤티원주공장,강원 원주시,(26362) 강원특별자치도 원주시 문막읍 문막공단길 176 ,,,
9249,수안과의원,제주 제주시,(63206) 제주특별자치도 제주시 이도이동 중앙로 286 3층(이도이동),126.5328935,33.4944692,
9250,인트레피드컨트롤씨스템즈코리아유한회사,경기 성남시 중원구,(13403) 경기도 성남시 중원구 상대원동 둔촌대로 388(크란츠 테크노) 1310,127.1591196,37.43255774,
9251,주식회사 루셀런스 (Luxellence Corp.),서울 서초구,(06785) 서울특별시 서초구 양재동 강남대로10길 65(화인빌딩) 3층,127.042526,37.46991071,
9252,(주)금성이앤씨,전남 곡성군,(57514) 전라남도 곡성군 겸면 마전농공길 30 (주)금성이앤씨,127.1600976,35.28017403,
9253,주식회사 핏리에버,세종 세종,(30033) 세종특별자치시  조치원읍 세종로 2296(세종창업키움센터) 3층 301호(세종창업키움센터),,,
9254,(주)유니온케미칼청주공장,충북 청주시 흥덕구,(28576) 충청북도 청주시 흥덕구 송정동 직지대로436번길 42 (송정동),127.4406169,36.64212829,
9255,(주)파워넷,서울 금천구,"(08584) 서울특별시 금천구 두산로 70(독산동, 현대지식산업센터) B동 17층",126.8955381,37.46893155,
9256,아이오드주식회사,경기 용인시 기흥구,(17015) 경기도 용인시 기흥구 중동 동백중앙로16번길 16-25(대우프론티어밸리 Ⅰ) 7층 714호,,,
9257,(주)우진피앤티,인천 부평구,(21315) 인천광역시 부평구 청천동 부평북로 229 1층,126.7185829,37.52284193,
9258,안성S.T.S,광주 광산구,"(62418) 광주광역시 광산구 월전동 원두로 64 가, 나동(월전동)",126.7720588,35.12354732,
9259,주식회사아이벡스메디칼시스템즈,강원 원주시,(26348) 강원특별자치도 원주시 지정면 신평로 20 아이벡스메디칼시스템즈,127.8898551,37.37451783,
9260,구루몽(GOURMOND),경기 남양주시,(12260) 경기도 남양주시 다산동 경춘로 377(다산 효성해링턴 타워) 102동 101~103호,127.1560613,37.60592111,
9261,신서기업,부산 사하구,(49517) 부산광역시 사하구 다대동 감천항로 454 대선조선 (내) ,128.991154,35.05358317,
9262,토마틀에듀주식회사,제주 제주시,(63138) 제주특별자치도 제주시 연동 연북로 60(대해빌딩) 2~3층,126.4877303,33.48155312,
9263,에프알엘코리아(주),서울 송파구,(05551) 서울특별시 송파구 신천동 올림픽로 300(롯데월드타워앤드롯데월드몰) 24층,127.1035252,37.51310843,
9264,(주)글로얀,강원 철원군,(24055) 강원특별자치도 철원군 김화읍 외골길 17-7 글로얀,127.407165,38.24764831,
9265,(주)신화스틸,대구 북구,(41511) 대구광역시 북구 검단동 검단로 227 1층,128.62916,35.91383463,
9266,(주)넥스모어시스템즈,서울 성동구,"(04794) 서울특별시 성동구 성수동2가 아차산로 103(영동테크노타워) 708호, 709호",127.0557823,37.54499419,
9267,평산RT,경남 김해시,(50932) 경상남도 김해시 안동 김해대로2635번길 11-28 평산 RT,128.9135201,35.22975913,
9268,"주식회사룩스온(LUXONCo.,Ltd)",경기 김포시,(10090) 경기도 김포시 장기동 태장로 765 517호,126.6818597,37.6397397,
9269,주식회사에셀테크,서울 금천구,(08511) 서울특별시 금천구 가산동 디지털로9길 65(백상스타타워1차) 1005호,126.8853128,37.48021131,
9270,하르딘리코,서울 양천구,(08010) 서울특별시 양천구 신정동 신목로 85 1층  102호 (신정동),126.8742623,37.52248337,
9271,썬테크,충북 진천군,(27809) 충청북도 진천군 광혜원면 진광로 941-1((주)현산) 썬테크,127.4282143,36.94173336,
9272,"주식회사디자인민영(Design Minyoung Co., Ltd.)",경기 고양시 덕양구,(10464) 경기도 고양시 덕양구 성사동 고양대로 1393(상상빌딩) 2층 2B호,126.8389286,37.65418972,
9273,티앤씨샤크주식회사,경기 파주시,(10844) 경기도 파주시 월롱면 다래울길 158-18(TncShark) 티앤씨샤크(주),126.7786273,37.79282156,
9274,주식회사진성이디씨,강원 춘천시,(24233) 강원특별자치도 춘천시 후평동 춘천로 419 3층,127.7520006,37.89059116,
9275,동건쌤미용학원,경기 남양주시,(12084) 경기도 남양주시 별내면 청학로중앙길 15(주공프라자) 305호,127.1180663,37.70844047,
9276,아이엠테크놀로지(주),경기 안성시,(17524) 경기도 안성시 죽산면 용대길 144-32 ,,,
9277,국제환경기술,강원 원주시,(26443) 강원특별자치도 원주시 개운동 도말리길 65-12 1층,127.9566614,37.34199507,
9278,주식회사동남공업사,서울 성동구,(04783) 서울특별시 성동구 성수동2가 연무장길 65(영남공업사) 2층,127.0568324,37.5422809,
9279,지에스플라텍,충북 진천군,(27809) 충청북도 진천군 광혜원면 진광로 941-1((주)현산) 지에스플라텍,127.4282143,36.94173336,
9280,주식회사 팀씨,서울 구로구,(08394) 서울특별시 구로구 구로동 디지털로 242(한화비즈메트로1차) 7층 703호,126.8930904,37.48074137,
9281,(주)하늘숲엔지니어링,충북 진천군,(27839) 충청북도 진천군 진천읍 남산7길 10 201호,127.4434772,36.85326367,
9282,주식회사고려유통,경기 군포시,(15874) 경기도 군포시 대야미동 번영로 252 대야미동,126.9251208,37.33792116,
9283,(주)제일레이저,광주 광산구,(62230) 광주광역시 광산구 하남동 하남산단2번로 45  ,,,
9284,삼우산업,경기 파주시,(10882) 경기도 파주시 산남동 산남로195번길 41 삼우산업,126.7047465,37.69851642,
9285,주식회사송원하이텍,부산 강서구,(46729) 부산광역시 강서구 생곡동 가달2로 60 (주)송원하이텍 1공장,128.8753666,35.13834611,
9286,(주)케이비아이테크,경남 창원시 의창구    ,(51124) 경상남도 창원시 의창구 대산면 봉강가술로559번길 8((주)케이비아이테크) ,,,
9287,모던포인트,대전 서구,(35401) 대전광역시 서구 도마동 도산로 41 2동 1층 101호,127.3806653,36.31240673,
9288,테스코정비,경남 거제시,(53261) 경상남도 거제시 장평동 장평3로 80(삼성중공업(주)거제조선소) 중장비정비고 테스코정비,128.6018683,34.89962348,
9289,평화사무용가구,경기 파주시,(10935) 경기도 파주시 조리읍 능안로266번길 18 평화사무용가구,126.7846196,37.73726048,
9290,한일산업엔에이치씨주식회사,경기 포천시,(11184) 경기도 포천시 소흘읍 호국로523번길 59-108 1층,127.1269784,37.82040652,
9291,유한회사 모든에스에프에스,전남 고흥군,(59502) 전라남도 고흥군 동강면 청정식품단지길 30 모든에스에프에스,127.3461825,34.80725994,
9292,대운토건주식회사,제주 제주시,(63323) 제주특별자치도 제주시 도련일동 건주로4길 6-4(제주 아빌로스) 414호(도련일동),126.580112,33.51651172,
9293,주식회사 이산친환경연구원,전남 담양군,(57309) 전라남도 담양군 담양읍 에코산단3로 30(이산친환경연구원)  ,,,
9294,용우종합건설(주),제주 제주시,(63188) 제주특별자치도 제주시 오라일동 서광로 154(오라동위락시설)    ,,,
9295,(주)스피덴트,인천 남동구,(21692) 인천광역시 남동구 고잔동 남동동로 84(한국산업단지공단 남동지식산업센터) 312호,126.6966143,37.39262908,
9296,주식회사데이블,서울 강남구,(06176) 서울특별시 강남구 대치동 테헤란로114길 38(동일타워) 1층,127.0672691,37.50715595,
9297,(주)세중,경기 용인시 처인구,(17172) 경기도 용인시 처인구 백암면 덕평로80번길 25(세중) ,,,
9298,선진섬유공업사,부산 사하구,(49432) 부산광역시 사하구 신평동 신산로29번길 19 선진섬유공업사,128.9582977,35.09167357,
9299,주식회사케이피전기,경기 이천시,(17387) 경기도 이천시 마장면 오천로 94-12 1층,127.3555921,37.24942401,
9300,주식회사명진에코화이바,경북 김천시,(39536) 경상북도 김천시 어모면 산업단지6로 41(대하산업(주)) 주식회사 명진에코화이바,128.1355964,36.16514482,
9301,(주)브레인케어,부산 사상구,(47006) 부산광역시 사상구 주례동 가야대로 370(동서빌딩) 11층 1102호,129.0128463,35.15111438,
9302,가치공간정보주식회사,서울 강서구,"(07505) 서울특별시 강서구 과해동 하늘길 70 2층 한국공항공사 창업보육센터 (KACoon) 사무실 C 내 가치공간정보주식회사 (과해동, 항공지원센터)",126.7987921,37.56230874,
9303,범진아이엔디(주),경기 안성시,(17509) 경기도 안성시 보개면 신장길 47-10 범진아이엔디(주),127.2845131,37.04516179,
9304,비제이주식회사,경남 김해시,(50853) 경상남도 김해시 한림면 용덕로23번길 109-27 비제이(주),128.8283837,35.28724515,
9305,(주)우성피엔에프,대구 수성구,(42020) 대구광역시 수성구 범어동 동대구로 386(킹덤오피스텔) 1008호,128.6276659,35.86493901,
9306,(주)인딥에이아이,서울 강남구,(06138) 서울특별시 강남구 역삼동 언주로 551 프라자빌딩 401호,127.0395258,37.50673534,
9307,주식회사대영이앤지,경기 광주시,(12814) 경기도 광주시 도척면 국사봉로133번길 33-30 1층,127.3463077,37.31949111,
9308,(주)두일이앤씨,경기 용인시 처인구,(17040) 경기도 용인시 처인구 유방동 영문로29번길 41-25 1층,127.2041489,37.26554145,
9309,주식회사하솔에프앤비,경기 고양시 일산동구,(10302) 경기도 고양시 일산동구 식사동 고양대로 946 1층 102호(식사동),126.7993754,37.67643604,
